date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2023-02-01,AAPL,2023-03-17,165.0,Call,0.55,0.58,0.2602,0.0953,0.0129,-0.027,0.0854,0.0160
2023-02-01,AAPL,2023-03-17,165.0,Put,18.85,22.0,0.3241,-0.8723,0.0157,-0.029,0.1033,-0.0800
2023-02-01,AAPL,2023-03-17,170.0,Call,0.28,0.3,0.2642,0.0534,0.0082,-0.0174,0.0547,0.0090
2023-02-01,AAPL,2023-03-17,170.0,Put,22.75,26.85,0.2732,-0.9807,0.0083,0.0,0.0257,-0.0227
2023-02-01,AAPL,2023-03-17,175.0,Call,0.15,0.17,0.2726,0.031,0.0051,-0.0115,0.0352,0.0052
2023-02-01,AAPL,2023-03-17,175.0,Put,27.8,31.7,0.2726,-0.9988,0.0009,0.0,0.0025,-0.0098
2023-02-01,AAPL,2023-03-17,180.0,Call,0.08,0.1,0.2813,0.0181,0.0031,-0.0075,0.0224,0.0031
2023-02-01,AAPL,2023-03-17,180.0,Put,32.8,36.55,0.2813,-1.0,0.0,0.0,0.0,-0.0087
2023-02-01,AAPL,2023-03-17,185.0,Call,0.05,0.08,0.2986,0.0128,0.0022,-0.0059,0.0167,0.0022
2023-02-01,AAPL,2023-03-17,185.0,Put,37.7,41.3,0.2986,-1.0,0.0,0.0,0.0,-0.0090
2023-02-01,AAPL,2023-03-17,190.0,Call,0.04,0.05,0.3127,0.0088,0.0015,-0.0044,0.012,0.0015
2023-02-01,AAPL,2023-03-17,190.0,Put,43.0,46.7,0.4448,-0.9754,0.0051,-0.0055,0.0288,-0.0369
2023-02-03,AAPL,2023-02-17,110.0,Call,44.35,44.9,0.7615,0.9907,0.0011,-0.0342,0.0075,0.0415
2023-02-03,AAPL,2023-02-17,110.0,Put,0.02,0.04,0.638,-0.0027,0.0004,-0.0056,0.0025,-0.0002
2023-02-03,AAPL,2023-02-17,116.0,Call,38.4,38.9,0.741,0.9798,0.0022,-0.0533,0.0147,0.0431
2023-02-03,AAPL,2023-02-17,116.0,Put,0.04,0.07,0.6287,-0.0084,0.0012,-0.0153,0.0069,-0.0005
2023-02-03,AAPL,2023-02-17,120.0,Call,34.4,34.9,0.6605,0.9784,0.0026,-0.0516,0.0156,0.0446
2023-02-03,AAPL,2023-02-17,120.0,Put,0.06,0.08,0.5804,-0.0112,0.0017,-0.0182,0.0089,-0.0007
2023-02-03,AAPL,2023-02-17,124.0,Call,30.4,30.9,0.5824,0.9766,0.0031,-0.05,0.0167,0.0460
2023-02-03,AAPL,2023-02-17,124.0,Put,0.08,0.1,0.5324,-0.0152,0.0024,-0.0217,0.0116,-0.0009
2023-02-03,AAPL,2023-02-17,127.0,Call,27.45,27.95,0.5511,0.9695,0.0041,-0.0565,0.0209,0.0467
2023-02-03,AAPL,2023-02-17,127.0,Put,0.09,0.13,0.4968,-0.0194,0.0031,-0.0249,0.0142,-0.0012
2023-02-03,AAPL,2023-02-17,131.0,Call,23.45,23.95,0.4743,0.9661,0.0053,-0.0544,0.0227,0.0481
2023-02-03,AAPL,2023-02-17,131.0,Put,0.15,0.17,0.4566,-0.0291,0.0048,-0.0321,0.0201,-0.0018
2023-02-03,AAPL,2023-02-17,135.0,Call,19.5,20.05,0.426,0.9518,0.0078,-0.0622,0.0303,0.0487
2023-02-03,AAPL,2023-02-17,135.0,Put,0.21,0.24,0.4119,-0.043,0.0073,-0.0398,0.0276,-0.0026
2023-02-03,AAPL,2023-02-17,139.0,Call,15.65,16.1,0.3754,0.9304,0.0118,-0.0703,0.0404,0.0489
2023-02-03,AAPL,2023-02-17,139.0,Put,0.33,0.36,0.3719,-0.0676,0.0117,-0.0513,0.0395,-0.0039
2023-02-03,AAPL,2023-02-17,142.0,Call,12.85,13.3,0.3546,0.8951,0.017,-0.0854,0.0549,0.0479
2023-02-03,AAPL,2023-02-17,142.0,Put,0.51,0.54,0.3493,-0.1016,0.0169,-0.0652,0.0556,-0.0058
2023-02-03,AAPL,2023-02-17,145.0,Call,10.25,10.6,0.34,0.8394,0.0238,-0.1049,0.0725,0.0457
2023-02-03,AAPL,2023-02-17,145.0,Put,0.83,0.85,0.3316,-0.1555,0.024,-0.0828,0.0725,-0.0088
2023-02-03,AAPL,2023-02-17,148.0,Call,7.85,8.05,0.3245,0.7621,0.0317,-0.1226,0.0938,0.0421
2023-02-03,AAPL,2023-02-17,148.0,Put,1.36,1.4,0.3199,-0.2361,0.0321,-0.1023,0.0939,-0.0131
2023-02-03,AAPL,2023-02-17,152.5,Call,4.75,4.9,0.3104,0.5985,0.0414,-0.1412,0.1178,0.0336
2023-02-03,AAPL,2023-02-17,152.5,Put,2.76,2.81,0.3093,-0.4035,0.0419,-0.1226,0.1178,-0.0215
2023-02-03,AAPL,2023-02-17,155.0,Call,3.45,3.55,0.3083,0.4925,0.043,-0.1425,0.1208,0.0279
2023-02-03,AAPL,2023-02-17,155.0,Put,3.9,4.0,0.3062,-0.5111,0.0438,-0.1234,0.1207,-0.0263
2023-02-03,AAPL,2023-02-17,157.5,Call,2.37,2.43,0.303,0.3859,0.042,-0.1328,0.1156,0.0220
2023-02-03,AAPL,2023-02-17,157.5,Put,5.3,5.45,0.3024,-0.6192,0.0427,-0.1144,0.115,-0.0302
2023-02-03,AAPL,2023-02-17,160.0,Call,1.57,1.62,0.3015,0.288,0.0376,-0.1169,0.1017,0.0165
2023-02-03,AAPL,2023-02-17,160.0,Put,6.85,7.15,0.2928,-0.7251,0.0392,-0.0944,0.0999,-0.0325
2023-02-03,AAPL,2023-02-17,165.0,Call,0.63,0.66,0.3031,0.1415,0.0245,-0.076,0.0677,0.0081
2023-02-03,AAPL,2023-02-17,165.0,Put,10.9,11.35,0.2958,-0.8766,0.0255,-0.0542,0.0621,-0.0300
2023-02-03,AAPL,2023-02-17,167.5,Call,0.39,0.42,0.3072,0.0954,0.0183,-0.058,0.0512,0.0055
2023-02-03,AAPL,2023-02-17,167.5,Put,13.0,13.8,0.2949,-0.929,0.0189,-0.0337,0.0419,-0.0244
2023-02-03,AAPL,2023-02-17,170.0,Call,0.25,0.27,0.3141,0.0644,0.0133,-0.0439,0.038,0.0037
2023-02-03,AAPL,2023-02-17,170.0,Put,15.35,16.15,0.2773,-0.9793,0.0123,-0.0097,0.0164,-0.0104
2023-02-03,AAPL,2023-02-17,175.0,Call,0.1,0.12,0.3299,0.0292,0.0067,-0.0243,0.0201,0.0017
2023-02-03,AAPL,2023-02-17,175.0,Put,20.25,21.05,0.3299,-0.9898,0.0075,-0.0053,0.0093,-0.0059
2023-02-03,AAPL,2023-02-17,180.0,Call,0.05,0.07,0.3571,0.0159,0.0037,-0.0157,0.012,0.0009
2023-02-03,AAPL,2023-02-17,180.0,Put,25.2,26.05,0.3571,-1.0,0.0008,0.0,0.0,0.0000
2023-02-03,AAPL,2023-02-17,185.0,Call,0.04,0.05,0.3958,0.0112,0.0025,-0.0128,0.0089,0.0006
2023-02-03,AAPL,2023-02-17,185.0,Put,30.15,31.0,0.3958,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-02-17,190.0,Call,0.03,0.04,0.4325,0.0083,0.0017,-0.0107,0.0068,0.0005
2023-02-03,AAPL,2023-02-17,190.0,Put,35.15,36.0,0.4325,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-02-17,195.0,Call,0.02,0.03,0.4616,0.0057,0.0012,-0.0083,0.0049,0.0003
2023-02-03,AAPL,2023-02-17,195.0,Put,40.15,41.0,0.4616,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-02-17,200.0,Call,0.02,0.03,0.5055,0.0053,0.001,-0.0084,0.0046,0.0003
2023-02-03,AAPL,2023-02-17,200.0,Put,45.15,46.0,0.5055,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-03,110.0,Call,44.45,45.05,0.5545,0.9893,0.0012,-0.0256,0.012,0.0827
2023-02-03,AAPL,2023-03-03,110.0,Put,0.07,0.09,0.5454,-0.0097,0.0011,-0.0106,0.0111,-0.0012
2023-02-03,AAPL,2023-03-03,115.0,Call,39.5,40.1,0.512,0.9849,0.0017,-0.0291,0.0163,0.0860
2023-02-03,AAPL,2023-03-03,115.0,Put,0.09,0.12,0.5005,-0.0134,0.0016,-0.0129,0.0147,-0.0017
2023-02-03,AAPL,2023-03-03,120.0,Call,34.6,35.15,0.4754,0.9773,0.0027,-0.0342,0.023,0.0889
2023-02-03,AAPL,2023-03-03,120.0,Put,0.14,0.16,0.4616,-0.0199,0.0024,-0.0165,0.0206,-0.0025
2023-02-03,AAPL,2023-03-03,124.0,Call,30.65,31.2,0.4361,0.9712,0.0035,-0.037,0.0281,0.0912
2023-02-03,AAPL,2023-03-03,124.0,Put,0.19,0.21,0.4303,-0.0273,0.0034,-0.0201,0.0269,-0.0034
2023-02-03,AAPL,2023-03-03,127.0,Call,27.7,28.25,0.4086,0.9646,0.0045,-0.0396,0.0333,0.0927
2023-02-03,AAPL,2023-03-03,127.0,Put,0.24,0.25,0.4055,-0.0344,0.0044,-0.0229,0.0325,-0.0043
2023-02-03,AAPL,2023-03-03,131.0,Call,23.85,24.35,0.382,0.9487,0.0065,-0.0462,0.045,0.0938
2023-02-03,AAPL,2023-03-03,131.0,Put,0.32,0.35,0.3749,-0.0484,0.0063,-0.0278,0.0429,-0.0060
2023-02-03,AAPL,2023-03-03,135.0,Call,20.0,20.5,0.3509,0.9276,0.0092,-0.0525,0.0589,0.0942
2023-02-03,AAPL,2023-03-03,135.0,Put,0.49,0.5,0.3496,-0.0716,0.0092,-0.0352,0.0607,-0.0083
2023-02-03,AAPL,2023-03-03,139.0,Call,16.35,16.75,0.3308,0.8892,0.0134,-0.063,0.0808,0.0925
2023-02-03,AAPL,2023-03-03,139.0,Put,0.72,0.77,0.325,-0.1073,0.0134,-0.0439,0.0797,-0.0123
2023-02-03,AAPL,2023-03-03,142.0,Call,13.65,14.05,0.3133,0.8509,0.0174,-0.0706,0.0998,0.0901
2023-02-03,AAPL,2023-03-03,142.0,Put,1.05,1.08,0.3116,-0.1487,0.0175,-0.0525,0.1001,-0.0168
2023-02-03,AAPL,2023-03-03,145.0,Call,11.1,11.55,0.3015,0.7958,0.0221,-0.0796,0.1206,0.0856
2023-02-03,AAPL,2023-03-03,145.0,Put,1.52,1.56,0.3007,-0.205,0.0223,-0.0616,0.121,-0.0229
2023-02-03,AAPL,2023-03-03,148.0,Call,8.85,9.25,0.2956,0.723,0.0266,-0.0889,0.1455,0.0788
2023-02-03,AAPL,2023-03-03,148.0,Put,2.18,2.27,0.2924,-0.2774,0.0271,-0.07,0.144,-0.0303
2023-02-03,AAPL,2023-03-03,152.5,Call,5.95,6.1,0.2824,0.5917,0.0323,-0.0948,0.1661,0.0656
2023-02-03,AAPL,2023-03-03,152.5,Put,3.65,3.8,0.2812,-0.4123,0.033,-0.0765,0.1662,-0.0432
2023-02-03,AAPL,2023-03-03,155.0,Call,4.55,4.7,0.2762,0.509,0.0339,-0.0938,0.1707,0.0569
2023-02-03,AAPL,2023-03-03,155.0,Put,4.8,4.9,0.2763,-0.4968,0.0346,-0.0758,0.1704,-0.0503
2023-02-03,AAPL,2023-03-03,157.5,Call,3.4,3.5,0.2712,0.424,0.0339,-0.0892,0.1686,0.0477
2023-02-03,AAPL,2023-03-03,157.5,Put,6.1,6.25,0.2707,-0.5841,0.0349,-0.0711,0.1674,-0.0563
2023-02-03,AAPL,2023-03-03,160.0,Call,2.5,2.56,0.2691,0.3426,0.0321,-0.0822,0.16,0.0388
2023-02-03,AAPL,2023-03-03,160.0,Put,7.5,7.9,0.2642,-0.6716,0.0337,-0.0626,0.1568,-0.0602
2023-02-03,AAPL,2023-03-03,165.0,Call,1.21,1.26,0.2643,0.2022,0.025,-0.0606,0.1204,0.0230
2023-02-03,AAPL,2023-03-03,165.0,Put,11.25,11.75,0.261,-0.8189,0.0267,-0.0418,0.1119,-0.0589
2023-02-03,AAPL,2023-03-03,167.5,Call,0.82,0.89,0.2653,0.1504,0.0206,-0.0501,0.0998,0.0171
2023-02-03,AAPL,2023-03-03,167.5,Put,13.4,13.9,0.2605,-0.8764,0.0223,-0.0306,0.0869,-0.0525
2023-02-03,AAPL,2023-03-03,170.0,Call,0.55,0.61,0.2663,0.1091,0.0164,-0.04,0.0798,0.0125
2023-02-03,AAPL,2023-03-03,170.0,Put,15.5,16.35,0.2605,-0.9227,0.0182,-0.0202,0.0624,-0.0418
2023-02-03,AAPL,2023-03-03,175.0,Call,0.26,0.29,0.2732,0.0568,0.0098,-0.0249,0.0488,0.0065
2023-02-03,AAPL,2023-03-03,175.0,Put,20.3,21.1,0.2732,-0.9757,0.0119,-0.0074,0.0255,-0.0172
2023-02-03,AAPL,2023-03-03,177.5,Call,0.18,0.2,0.2773,0.0407,0.0074,-0.0193,0.0374,0.0047
2023-02-03,AAPL,2023-03-03,177.5,Put,22.7,23.55,0.2773,-0.9945,0.0068,-0.0004,0.0103,-0.0002
2023-02-03,AAPL,2023-03-03,180.0,Call,0.13,0.16,0.2862,0.0313,0.0058,-0.016,0.0301,0.0036
2023-02-03,AAPL,2023-03-03,180.0,Put,25.15,26.05,0.2862,-1.0,0.0018,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-03,185.0,Call,0.08,0.09,0.3025,0.0186,0.0035,-0.0109,0.0194,0.0021
2023-02-03,AAPL,2023-03-03,185.0,Put,30.15,31.05,0.3025,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-03,190.0,Call,0.05,0.06,0.321,0.0119,0.0023,-0.0078,0.0133,0.0014
2023-02-03,AAPL,2023-03-03,190.0,Put,35.15,36.0,0.321,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-03,195.0,Call,0.03,0.05,0.3421,0.0085,0.0016,-0.0062,0.0098,0.0010
2023-02-03,AAPL,2023-03-03,195.0,Put,40.15,41.0,0.3421,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-03,200.0,Call,0.02,0.04,0.3421,0.004,0.0008,-0.0031,0.005,0.0005
2023-02-03,AAPL,2023-03-03,200.0,Put,45.15,46.0,0.3421,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-24,110.0,Call,43.65,47.3,0.4313,0.9881,0.0013,-0.0214,0.0175,0.1440
2023-02-03,AAPL,2023-03-24,110.0,Put,0.05,2.23,0.3842,-0.0059,0.0008,-0.0036,0.0094,-0.0013
2023-02-03,AAPL,2023-03-24,115.0,Call,38.55,42.4,0.4313,0.976,0.0023,-0.0281,0.0319,0.1480
2023-02-03,AAPL,2023-03-24,115.0,Put,0.01,2.3,0.3842,-0.0138,0.0016,-0.0075,0.0199,-0.0030
2023-02-03,AAPL,2023-03-24,120.0,Call,33.7,37.55,0.4313,0.9563,0.0038,-0.0374,0.0523,0.1503
2023-02-03,AAPL,2023-03-24,120.0,Put,0.01,2.37,0.3842,-0.0287,0.003,-0.0139,0.037,-0.0063
2023-02-03,AAPL,2023-03-24,125.0,Call,29.1,32.7,0.4313,0.9265,0.0057,-0.049,0.0787,0.1503
2023-02-03,AAPL,2023-03-24,125.0,Put,0.45,0.59,0.3842,-0.0537,0.005,-0.0231,0.0617,-0.0118
2023-02-03,AAPL,2023-03-24,128.0,Call,27.15,29.05,0.4151,0.9107,0.0069,-0.053,0.0912,0.1507
2023-02-03,AAPL,2023-03-24,128.0,Put,0.27,2.57,0.4151,-0.0895,0.0069,-0.0371,0.0898,-0.0185
2023-02-03,AAPL,2023-03-24,131.0,Call,23.75,26.7,0.3879,0.8975,0.0082,-0.0546,0.1012,0.1519
2023-02-03,AAPL,2023-03-24,131.0,Put,0.05,2.66,0.3879,-0.1031,0.0082,-0.0382,0.1015,-0.0211
2023-02-03,AAPL,2023-03-24,135.0,Call,20.35,21.75,0.3179,0.8961,0.0101,-0.0482,0.1017,0.1573
2023-02-03,AAPL,2023-03-24,135.0,Put,0.81,1.24,0.3257,-0.1097,0.0103,-0.0332,0.1101,-0.0220
2023-02-03,AAPL,2023-03-24,139.0,Call,17.1,18.85,0.3379,0.8303,0.0133,-0.0635,0.1421,0.1479
2023-02-03,AAPL,2023-03-24,139.0,Put,1.19,2.97,0.3379,-0.1712,0.0134,-0.0464,0.1428,-0.0341
2023-02-03,AAPL,2023-03-24,142.0,Call,14.75,16.55,0.3363,0.7839,0.0155,-0.0705,0.1684,0.1414
2023-02-03,AAPL,2023-03-24,142.0,Put,1.68,2.39,0.3068,-0.1997,0.0163,-0.0459,0.1568,-0.0391
2023-02-03,AAPL,2023-03-24,145.0,Call,12.0,13.25,0.2878,0.7582,0.0193,-0.0654,0.1806,0.1402
2023-02-03,AAPL,2023-03-24,145.0,Put,2.4,2.98,0.2996,-0.2521,0.0191,-0.0506,0.1817,-0.0487
2023-02-03,AAPL,2023-03-24,148.0,Call,10.05,11.4,0.2956,0.6898,0.0212,-0.0727,0.2022,0.1287
2023-02-03,AAPL,2023-03-24,148.0,Put,3.05,3.8,0.2885,-0.3108,0.0221,-0.0533,0.2025,-0.0587
2023-02-03,AAPL,2023-03-24,152.5,Call,6.95,8.25,0.275,0.5897,0.0251,-0.0726,0.219,0.1123
2023-02-03,AAPL,2023-03-24,152.5,Put,4.45,5.3,0.2721,-0.4164,0.0261,-0.0541,0.2192,-0.0753
2023-02-03,AAPL,2023-03-24,155.0,Call,6.05,6.55,0.2743,0.5259,0.0258,-0.0728,0.2251,0.1008
2023-02-03,AAPL,2023-03-24,155.0,Put,5.75,6.3,0.269,-0.4829,0.0271,-0.0537,0.2246,-0.0846
2023-02-03,AAPL,2023-03-24,157.5,Call,4.95,5.5,0.277,0.4631,0.0255,-0.0722,0.2241,0.0893
2023-02-03,AAPL,2023-03-24,157.5,Put,6.7,8.3,0.2734,-0.5484,0.0268,-0.0534,0.2211,-0.0927
2023-02-03,AAPL,2023-03-24,160.0,Call,3.75,4.4,0.2688,0.398,0.0255,-0.0674,0.2197,0.0774
2023-02-03,AAPL,2023-03-24,160.0,Put,8.25,9.25,0.2598,-0.6208,0.0275,-0.0473,0.2159,-0.0986
2023-02-03,AAPL,2023-03-24,165.0,Call,2.25,2.6,0.2619,0.2783,0.0227,-0.0559,0.1896,0.0543
2023-02-03,AAPL,2023-03-24,165.0,Put,10.45,12.95,0.2236,-0.7881,0.0272,-0.0273,0.162,-0.0942
2023-02-03,AAPL,2023-03-24,167.5,Call,0.58,3.45,0.2606,0.2266,0.0205,-0.0496,0.1717,0.0448
2023-02-03,AAPL,2023-03-24,167.5,Put,12.45,15.1,0.2361,-0.8294,0.0235,-0.0246,0.1413,-0.0904
2023-02-03,AAPL,2023-03-24,170.0,Call,1.27,1.5,0.2593,0.1816,0.018,-0.0429,0.1491,0.0357
2023-02-03,AAPL,2023-03-24,170.0,Put,14.55,18.0,0.2487,-0.8622,0.0204,-0.022,0.1242,-0.0850
2023-02-03,AAPL,2023-03-24,175.0,Call,0.6,0.95,0.2601,0.113,0.013,-0.0309,0.1083,0.0223
2023-02-03,AAPL,2023-03-24,175.0,Put,18.85,22.3,0.2601,-0.9266,0.0154,-0.0131,0.0803,-0.0605
2023-02-03,AAPL,2023-03-24,177.5,Call,0.22,2.18,0.2657,0.092,0.011,-0.027,0.0932,0.0182
2023-02-03,AAPL,2023-03-24,177.5,Put,21.1,25.0,0.2657,-0.9507,0.0134,-0.0093,0.058,-0.0449
2023-02-03,AAPL,2023-03-24,180.0,Call,0.35,0.64,0.2713,0.075,0.0092,-0.0236,0.0799,0.0148
2023-02-03,AAPL,2023-03-24,180.0,Put,23.5,27.45,0.2713,-0.9709,0.0118,-0.0059,0.0393,-0.0270
2023-02-03,AAPL,2023-03-24,185.0,Call,0.01,2.35,0.2802,0.0486,0.0064,-0.0172,0.057,0.0096
2023-02-03,AAPL,2023-03-24,185.0,Put,28.4,32.4,0.2802,-0.9987,0.0031,0.0,0.0007,0.0000
2023-02-03,AAPL,2023-03-24,190.0,Call,0.03,2.28,0.289,0.0317,0.0044,-0.0125,0.0402,0.0063
2023-02-03,AAPL,2023-03-24,190.0,Put,33.35,37.35,0.289,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-24,195.0,Call,0.15,0.1,0.2978,0.0209,0.003,-0.009,0.0284,0.0041
2023-02-03,AAPL,2023-03-24,195.0,Put,38.35,42.3,0.2978,-1.0,0.0,0.0,0.0,0.0000
2023-02-03,AAPL,2023-03-24,200.0,Call,0.02,0.24,0.2978,0.0117,0.0018,-0.0055,0.0172,0.0023
2023-02-03,AAPL,2023-03-24,200.0,Put,43.35,47.3,0.2978,-1.0,0.0,0.0,0.0,0.0000
2023-02-06,AAPL,2023-02-17,105.0,Call,46.45,47.15,0.808,0.9988,0.0003,-0.0187,0.001,0.0096
2023-02-06,AAPL,2023-02-17,105.0,Put,0.01,0.03,0.7179,-0.0013,0.0002,-0.0036,0.0011,-0.0001
2023-02-06,AAPL,2023-02-17,110.0,Call,41.45,42.15,0.808,0.9946,0.001,-0.0333,0.0041,0.0120
2023-02-06,AAPL,2023-02-17,110.0,Put,0.02,0.03,0.7179,-0.0041,0.0006,-0.0103,0.0032,-0.0002
2023-02-06,AAPL,2023-02-17,115.0,Call,36.5,37.15,0.7352,0.9915,0.0015,-0.0401,0.0064,0.0147
2023-02-06,AAPL,2023-02-17,115.0,Put,0.02,0.04,0.6519,-0.0061,0.001,-0.0134,0.0045,-0.0003
2023-02-06,AAPL,2023-02-17,118.0,Call,33.5,34.15,0.6849,0.9896,0.0019,-0.0429,0.0079,0.0150
2023-02-06,AAPL,2023-02-17,118.0,Put,0.03,0.05,0.6071,-0.0074,0.0013,-0.0147,0.0054,-0.0003
2023-02-06,AAPL,2023-02-17,121.0,Call,30.5,31.15,0.6224,0.9889,0.0022,-0.0423,0.008,0.0154
2023-02-06,AAPL,2023-02-17,121.0,Put,0.05,0.06,0.5758,-0.0103,0.0018,-0.0187,0.0072,-0.0005
2023-02-06,AAPL,2023-02-17,125.0,Call,26.5,27.15,0.5415,0.9877,0.0028,-0.0416,0.0081,0.0160
2023-02-06,AAPL,2023-02-17,125.0,Put,0.06,0.08,0.5194,-0.0141,0.0026,-0.0221,0.0095,-0.0007
2023-02-06,AAPL,2023-02-17,129.0,Call,22.55,23.2,0.5051,0.9764,0.005,-0.056,0.014,0.0203
2023-02-06,AAPL,2023-02-17,129.0,Put,0.09,0.11,0.4701,-0.0213,0.0041,-0.0283,0.0134,-0.0010
2023-02-06,AAPL,2023-02-17,133.0,Call,18.55,19.25,0.4381,0.9676,0.0074,-0.0609,0.0214,0.0240
2023-02-06,AAPL,2023-02-17,133.0,Put,0.15,0.17,0.4274,-0.035,0.0069,-0.0388,0.0203,-0.0016
2023-02-06,AAPL,2023-02-17,137.0,Call,14.7,15.35,0.4003,0.9384,0.0128,-0.0805,0.0319,0.0278
2023-02-06,AAPL,2023-02-17,137.0,Put,0.26,0.28,0.3866,-0.0601,0.0117,-0.0539,0.0314,-0.0028
2023-02-06,AAPL,2023-02-17,140.0,Call,12.0,12.35,0.3695,0.9043,0.0187,-0.096,0.0439,0.0310
2023-02-06,AAPL,2023-02-17,140.0,Put,0.43,0.46,0.3639,-0.0961,0.0179,-0.0726,0.0448,-0.0043
2023-02-06,AAPL,2023-02-17,143.0,Call,9.4,9.6,0.3521,0.8428,0.0268,-0.1193,0.0627,0.0331
2023-02-06,AAPL,2023-02-17,143.0,Put,0.74,0.77,0.3452,-0.1548,0.0264,-0.0957,0.0634,-0.0068
2023-02-06,AAPL,2023-02-17,146.0,Call,6.95,7.1,0.3348,0.7554,0.0361,-0.1408,0.082,0.0316
2023-02-06,AAPL,2023-02-17,146.0,Put,1.29,1.34,0.3336,-0.2453,0.0361,-0.1214,0.0822,-0.0105
2023-02-06,AAPL,2023-02-17,149.0,Call,4.85,5.0,0.3271,0.6355,0.0439,-0.1594,0.1001,0.0275
2023-02-06,AAPL,2023-02-17,149.0,Put,2.19,2.22,0.3251,-0.3655,0.0444,-0.1403,0.1001,-0.0152
2023-02-06,AAPL,2023-02-17,152.5,Call,2.96,3.05,0.3216,0.474,0.0473,-0.1625,0.1043,0.0208
2023-02-06,AAPL,2023-02-17,152.5,Put,3.75,3.8,0.3184,-0.5294,0.0482,-0.143,0.1042,-0.0210
2023-02-06,AAPL,2023-02-17,155.0,Call,1.97,1.99,0.3178,0.3587,0.0449,-0.1492,0.0968,0.0158
2023-02-06,AAPL,2023-02-17,155.0,Put,5.2,5.35,0.3163,-0.6462,0.0457,-0.1306,0.0964,-0.0242
2023-02-06,AAPL,2023-02-17,157.5,Call,1.22,1.25,0.3148,0.2553,0.0388,-0.1257,0.0845,0.0113
2023-02-06,AAPL,2023-02-17,157.5,Put,6.9,7.3,0.3205,-0.7468,0.0392,-0.1115,0.0866,-0.0259
2023-02-06,AAPL,2023-02-17,160.0,Call,0.74,0.76,0.3157,0.1727,0.0308,-0.0997,0.0672,0.0077
2023-02-06,AAPL,2023-02-17,160.0,Put,8.75,9.35,0.3109,-0.8395,0.0316,-0.0786,0.0653,-0.0258
2023-02-06,AAPL,2023-02-17,165.0,Call,0.25,0.26,0.3214,0.0698,0.0158,-0.0528,0.0352,0.0031
2023-02-06,AAPL,2023-02-17,165.0,Put,13.05,14.05,0.2963,-0.9565,0.0138,-0.018,0.0247,-0.0202
2023-02-06,AAPL,2023-02-17,167.5,Call,0.16,0.17,0.3338,0.0465,0.0111,-0.0397,0.0256,0.0021
2023-02-06,AAPL,2023-02-17,167.5,Put,15.45,16.4,0.3338,-0.963,0.0107,-0.0171,0.0225,-0.0200
2023-02-06,AAPL,2023-02-17,170.0,Call,0.09,0.11,0.3417,0.0294,0.0074,-0.0279,0.0176,0.0013
2023-02-06,AAPL,2023-02-17,170.0,Put,17.9,19.0,0.2967,-0.9925,0.0035,0.0,0.006,-0.0157
2023-02-06,AAPL,2023-02-17,175.0,Call,0.04,0.05,0.3671,0.0136,0.0036,-0.0155,0.0091,0.0006
2023-02-06,AAPL,2023-02-17,175.0,Put,22.85,23.95,0.3671,-0.9924,0.0028,0.0,0.0057,-0.0163
2023-02-06,AAPL,2023-02-17,177.5,Call,0.04,0.05,0.3982,0.0126,0.0031,-0.0158,0.0086,0.0006
2023-02-06,AAPL,2023-02-17,177.5,Put,25.35,26.35,0.3982,-0.9929,0.0024,0.0,0.0057,-0.0165
2023-02-06,AAPL,2023-02-17,182.5,Call,0.02,0.04,0.4151,0.0057,0.0015,-0.0082,0.0043,0.0003
2023-02-06,AAPL,2023-02-17,182.5,Put,30.35,31.3,0.4151,-0.9977,0.0009,0.0,0.0021,-0.0157
2023-02-06,AAPL,2023-02-17,185.0,Call,0.01,0.03,0.4151,0.0033,0.0009,-0.005,0.0026,0.0001
2023-02-06,AAPL,2023-02-17,185.0,Put,32.85,33.85,0.4151,-0.9991,0.0004,0.0,0.001,-0.0155
2023-02-06,AAPL,2023-02-17,190.0,Call,0.01,0.02,0.4151,0.001,0.0003,-0.0017,0.0009,0.0000
2023-02-06,AAPL,2023-02-17,190.0,Put,37.85,38.95,0.4151,-0.9999,0.0001,0.0,0.0002,-0.0156
2023-02-06,AAPL,2023-02-17,195.0,Call,0.01,0.03,0.4151,0.0003,0.0001,-0.0005,0.0003,0.0000
2023-02-06,AAPL,2023-02-17,195.0,Put,42.8,43.8,0.4151,-1.0,0.0,0.0,0.0,-0.0160
2023-02-06,AAPL,2023-03-03,105.0,Call,46.55,47.2,0.5746,0.9944,0.0007,-0.0205,0.0064,0.0711
2023-02-06,AAPL,2023-03-03,105.0,Put,0.04,0.05,0.5778,-0.0058,0.0007,-0.0075,0.0066,-0.0006
